x (m),y (m)
4.455702251,0.2392148685
4.45552015,0.2289301566
4.455338306,0.2186454394
4.45515672,0.2083607171
4.454975391,0.1980759897
4.454773261,0.1877708756
4.454603226,0.1774602377
4.454395954,0.167146737
4.454218819,0.1568261143
4.454033041,0.1465161415
4.453838522,0.1362015652
4.453661176,0.1258757198
4.453495787,0.1155847091
4.453328286,0.1052997581
4.453161042,0.09501479749
4.452994055,0.08472982823
4.452827325,0.07444485136
4.452660853,0.06415986769
4.452494638,0.05387487784
4.45232868,0.04358988226
4.452162979,0.03330488129
4.451997536,0.0230198752
4.451832351,0.01273486418
4.451667423,0.002449848394
4.451502753,-0.007835172051
4.451323808,-0.01813048521
4.451133482,-0.02844206956
4.450964685,-0.03874114004
4.450805262,-0.04902621689
4.450646095,-0.05931130393
4.450487185,-0.06959640142
4.450328532,-0.0798815078
4.450170137,-0.09016662189
4.450011999,-0.1004517428
4.449854119,-0.1107368699
4.449696496,-0.1210220027
4.449539131,-0.1313071407
4.449382023,-0.1415922837
4.449225173,-0.1518774315
4.449068581,-0.1621625839
4.448912247,-0.1724477408
4.448752277,-0.1827381004
4.448567014,-0.1930402777
4.448397618,-0.2033548005
4.448246768,-0.2136400884
4.448096179,-0.2239253225
4.447945847,-0.2342105641
4.447795772,-0.2444958123
4.447645956,-0.2547810664
4.447496397,-0.2650663259
4.447347096,-0.2753515905
4.447198053,-0.2856368599
4.447049268,-0.2959221338
4.44690074,-0.3062074121
4.446752471,-0.3164926947
4.446593422,-0.3267859614
4.446414221,-0.3370855168
4.446269768,-0.3473734638
4.446125538,-0.3576587696
4.445981564,-0.3679440886
4.445837848,-0.3782294185
4.445694389,-0.3885147577
4.445551188,-0.3988001047
4.445408245,-0.4090854586
4.445267746,-0.4193746386
4.44504153,-0.4297549875
4.444579196,-0.440036224
4.443883353,-0.4503041183
4.44295436,-0.4605533891
4.441792699,-0.4707787445
4.44039897,-0.4809749051
4.438773894,-0.4911366072
4.43691831,-0.5012586047
4.434833175,-0.5113356722
4.432519566,-0.5213626073
4.429978676,-0.5313342334
4.427211816,-0.541245402
4.424220413,-0.5510909957
4.421006009,-0.5608659308
4.417570262,-0.5705651593
4.413914945,-0.5801836724
4.410041941,-0.589716502
4.405953248,-0.5991587244
4.401650974,-0.6085054618
4.397137339,-0.6177518854
4.392414668,-0.6268932177
4.387485399,-0.635924735
4.382352072,-0.6448417697
4.377017336,-0.6536397129
4.371483941,-0.6623140167
4.365754743,-0.6708601963
4.359832695,-0.6792738329
4.353720854,-0.6875505751
4.347422372,-0.6956861422
4.340940498,-0.7036763255
4.334278577,-0.7115169909
4.327440047,-0.719204081
4.320428436,-0.7267336173
4.313247364,-0.734101702
4.305900536,-0.7413045201
4.298391746,-0.7483383417
4.290724869,-0.7551995234
4.282903865,-0.7618845107
4.27493277,-0.7683898393
4.266815702,-0.7747121376
4.258556852,-0.7808481279
4.250160487,-0.7867946282
4.241630944,-0.7925485542
4.232972629,-0.7981069203
4.224190015,-0.803466842
4.215287642,-0.8086255365
4.206270111,-0.8135803249
4.197142081,-0.8183286332
4.187908271,-0.8228679936
4.178573456,-0.8271960464
4.169142461,-0.8313105403
